GeneID,GSM8245471,GSM8245473,GSM8245474,GSM8245475,GSM8245476,GSM8245477,GSM8245478
100189218,66,0,21,37,4,0,32
100189321,0,0,0,0,0,0,0
100189185,2,0,0,0,1,0,0
100189430,0,0,0,0,0,0,0
100189094,5,0,1,0,0,1,1
100189436,0,0,0,0,0,0,0
100189410,3,0,2,4,1,1,5
101928743,0,0,0,0,0,0,0
100189382,0,1,0,1,0,0,0
100189396,1,0,0,1,0,0,1
100189040,0,0,0,0,0,2,0
100189048,0,1,0,0,0,0,0
107986582,0,1,0,0,0,1,0
11118,520,64,169,553,443,1037,522
10385,248,35,113,130,110,192,306
11119,724,98,418,538,555,1558,635
54718,29,28,24,49,24,259,44
10384,331,41,237,314,424,482,367
11120,326,173,175,497,253,1534,431
285819,4,2,4,8,1,20,4
107986583,62,25,57,86,47,78,42
696,5,8,4,6,0,20,0
100189288,4,0,4,1,0,1,2
493812,180,72,161,244,110,174,107
100189319,9,0,15,16,6,0,12
7231,6,0,5,28,1,0,7
100189227,2,0,0,0,0,1,0
10473,439,297,404,630,533,1955,566
100189308,2,0,0,1,1,1,0
100189153,51,0,15,8,4,0,11
100189223,0,0,0,0,0,0,1
100189110,10,0,6,15,9,0,18
100189272,1,0,0,0,1,0,0
105374988,1,2,1,0,0,5,0
100189337,0,0,1,2,0,0,0
100189162,1,1,2,5,0,0,0
100189219,2,0,1,0,0,0,0
29777,147,94,124,311,168,508,171
105374989,3,7,5,4,5,9,1
79692,158,164,167,322,142,906,159
102724851,89,64,31,88,50,323,42
105374991,0,0,0,0,0,2,0
100189303,0,0,0,0,0,0,0
100189401,0,0,0,0,0,0,0
100189391,0,0,0,0,0,0,0
100189354,0,0,0,0,0,0,1
100189372,0,0,0,0,0,1,0
107986682,0,0,0,0,0,0,0
107986683,0,0,0,0,0,0,0
105374992,0,0,0,0,0,2,0
107986680,0,0,0,0,0,0,0
387036,55,29,30,74,60,244,62
100133205,3,1,1,8,0,6,4
100270746,5,0,7,19,1,23,10
100189028,0,0,0,2,0,0,2
100189172,0,0,1,0,0,0,5
100189157,4,0,3,9,1,1,4
105374995,42,1,0,7,35,108,3
8970,74,186,34,134,59,308,62
8969,162,393,66,308,145,408,106
85236,330,633,212,609,326,1590,361
8294,35,174,33,109,28,83,40
85235,110,178,29,218,49,210,47
100422934,19,0,0,0,6,7,1
100189196,0,0,0,0,0,2,0
100188987,65,0,4,5,2,0,10
100189143,0,0,0,0,0,1,1
100189336,0,0,0,0,0,2,0
100189368,0,0,0,0,0,0,0
100189041,0,0,0,0,0,0,0
100189167,0,1,0,0,0,1,0
100189099,0,0,0,0,0,1,0
100189067,8,1,4,50,2,1,1
100189014,0,0,0,0,0,0,0
100189310,1,0,0,2,1,0,0
10279,8,29,4,5,3,221,16
7202,0,0,0,0,0,1,0
100189213,0,0,0,0,0,1,0
100189363,0,0,0,1,0,0,0
100189408,0,0,0,0,0,0,0
100189329,0,0,1,0,0,1,0
100189002,0,0,0,0,0,0,0
94026,0,0,0,0,0,2,0
105375107,0,0,0,1,0,2,0
387316,0,0,0,0,0,1,0
100189345,0,0,0,1,0,0,3
100189182,0,0,0,0,0,0,2
7754,70,32,37,58,35,182,43
346157,40,16,37,24,26,201,34
7738,119,62,91,219,116,533,123
105375001,188,15,18,28,7,63,23
100189077,131,0,10,10,3,0,19
100189158,1,0,1,1,0,2,0
23437,0,0,3,2,0,0,0
100189247,0,0,2,8,0,0,1
100189292,0,0,0,0,0,0,0
107986584,1,1,1,1,0,8,0
23540,35,0,0,12,0,0,5
100189189,0,0,0,0,0,0,0
790951,0,0,0,0,0,0,0
100189352,0,0,0,0,0,0,0
94017,0,0,0,0,0,0,0
100189268,1,0,0,0,0,0,0
100189070,0,0,0,0,0,0,0
100189012,0,0,0,0,0,0,0
100189390,0,0,0,0,0,0,0
100189200,2,0,0,2,0,1,1
100189053,0,0,0,0,0,0,0
100189297,0,0,0,1,0,0,0
100189038,0,0,0,0,0,0,0
100189301,1,0,0,3,0,1,2
100189300,0,0,0,0,0,1,0
100189131,0,0,0,2,1,0,1
791231,0,0,1,2,0,0,1
100189095,0,1,2,1,0,0,0
100189428,0,0,0,0,0,0,0
100189205,2,0,0,1,0,1,0
100189161,0,0,0,0,0,0,0
100189340,1,0,1,4,0,0,1
100189071,61,4,61,93,20,3,68
100507173,12,19,3,27,4,111,7
100189164,0,0,0,0,0,0,0
100189374,0,0,0,0,0,0,0
100189101,0,0,0,0,0,0,0
791230,0,0,0,0,0,1,0
100131289,9,12,5,27,1,282,11
7212,0,0,0,1,0,1,0
100189214,14,0,68,41,14,0,15
100189074,1,0,1,0,0,1,0
8340,34,217,13,112,28,164,42
8329,68,382,38,300,70,362,91
8357,102,274,36,167,93,216,100
8331,51,408,29,216,48,141,60
8342,28,146,14,107,20,13,21
8363,207,435,249,408,286,447,242
8362,212,453,248,411,285,495,241
8330,82,52,21,40,81,114,36
8341,71,203,34,189,83,346,107
8332,36,202,19,117,47,180,25
3009,280,969,122,853,307,924,276
8354,29,191,28,116,42,127,37
8368,29,186,9,112,31,33,10
8356,17,139,16,56,40,48,15
8336,60,374,27,172,52,265,61
8348,23,122,17,108,18,175,38
100189315,0,0,0,0,0,1,0
100189314,6,0,0,1,1,0,2
81697,2,0,0,0,0,14,0
26212,0,0,0,0,0,10,0
442179,2,0,1,1,4,3,0
102724889,2,1,4,15,5,18,2
7718,26,35,19,176,36,150,12
221584,10,8,22,94,14,45,17
100129195,23,21,29,62,21,101,20
80345,43,41,48,78,20,326,28
7745,675,379,503,808,484,1801,785
651302,4,16,10,16,4,34,11
100189159,0,0,0,0,0,0,1
222699,7,12,7,12,3,27,8
7746,77,50,72,152,63,583,98
387032,81,44,55,133,43,188,82
222698,5,2,1,13,4,8,6
7741,147,62,111,168,106,379,144
84547,65,25,48,81,78,91,83
64288,76,54,68,152,75,218,81
80317,77,74,40,89,74,467,56
9753,178,31,183,225,150,237,229
105374998,1,0,1,1,0,0,0
105374997,29,14,11,29,10,16,25
222696,55,19,18,84,34,49,79
100189344,1,0,2,2,0,0,0
100189118,0,0,0,0,0,0,0
100189035,0,0,0,0,0,0,0
257202,0,1,0,0,0,2,0
2880,0,0,0,0,0,4,0
100189348,1,0,0,0,0,1,0
107986586,0,0,0,0,0,1,1
100189034,0,0,0,0,0,0,1
114821,10,4,9,45,10,74,23
100189138,3,0,1,0,0,0,6
100189225,0,0,0,3,0,0,1
100189299,0,0,0,2,0,0,5
105374996,0,1,0,0,0,2,0
100189114,0,0,0,0,0,0,0
100189360,0,0,0,0,0,0,0
387055,0,0,0,0,0,1,0
100189046,0,0,2,1,0,1,0
100189400,0,0,0,2,0,0,0
100189395,0,0,0,0,0,0,0
100189092,0,0,0,0,0,1,1
100189433,0,0,0,0,0,1,0
100189033,0,0,0,5,0,0,0
100189178,1,0,1,1,1,0,2
100189365,0,0,0,1,0,0,0
100189332,0,0,0,0,0,0,0
100189082,0,0,0,0,0,0,0
100189149,0,1,0,2,0,0,0
100189137,0,0,0,0,0,1,0
100189346,0,3,2,19,2,0,0
100189170,0,0,0,1,0,4,0
100189066,0,0,0,2,1,0,0
100189093,0,0,0,0,0,0,0
401242,0,0,0,4,1,6,1
100189295,0,0,0,4,1,1,1
100189084,0,0,0,1,0,0,0
107987402,23,2,26,70,14,13,18
414760,1,0,1,3,0,5,2
5987,310,279,232,985,374,2469,381
100189237,14,0,13,17,9,4,17
100189121,2,0,0,1,0,0,0
100189202,0,0,0,0,0,0,0
729583,1,0,0,1,0,1,1
100189216,0,0,0,0,0,0,1
100189234,7,1,2,4,0,1,2
100189111,5,0,0,1,0,1,1
100189254,0,0,1,0,1,0,0
100189024,7,0,2,1,0,0,5
414761,3,3,2,5,1,18,3
100189169,0,1,1,1,1,2,2
282890,22,18,17,39,6,211,12
105375002,0,0,0,0,0,3,0
100129636,0,0,0,1,0,3,0
26692,0,0,0,0,0,1,0
442184,0,0,0,0,0,2,0
442185,0,0,0,0,0,4,0
105375003,0,0,0,0,0,2,0
442186,0,0,0,0,0,3,0
26707,0,0,0,0,1,1,0
101929006,0,0,0,0,0,1,0
105375006,0,0,0,1,0,1,0
105375005,0,0,0,0,0,6,0
442191,0,0,0,0,0,5,0
81696,0,0,0,0,0,1,0
81797,0,1,0,0,0,5,0
26529,0,0,0,0,0,1,0
105379641,0,0,0,0,0,2,0
26530,0,1,0,0,1,1,0
26531,0,0,0,0,0,157,0
442194,0,0,0,1,0,0,0
26716,2,1,0,0,0,8,0
105375008,1,0,0,0,1,0,0
116511,3,0,0,2,1,0,0
105375009,2,0,0,0,0,2,0
100507362,0,0,0,0,0,5,0
10537,104,3,144,255,15,3232,12
692092,0,0,0,0,1,0,0
7932,19,2,4,4,22,25,25
2550,500,172,250,426,677,1934,1167
4340,0,0,4,2,0,5,0
346171,0,2,16,24,12,7,0
3134,728,263,620,1063,861,2348,1430
285830,49,23,55,71,32,145,53
340198,3,0,0,0,0,7,1
54435,5,0,11,1,25,110,14
352962,3,1,3,2,25,108,11
3135,12,1,20,8,53,80,17
105375010,1,0,0,1,2,26,5
352990,13,0,4,11,1,31,6
3136,861,359,559,1036,963,1976,1804
80868,24,7,6,27,9,4,49
3105,4274,2331,3502,5336,5928,20227,5984
10255,3,0,0,0,0,30,2
80862,63,67,35,125,38,397,69
3137,17,11,78,33,129,1004,62
30834,95,87,50,230,94,371,98
6992,189,92,155,564,285,1215,283
80352,40,19,21,247,39,500,65
11074,94,17,17,598,0,4267,118
104533120,11,7,1,121,0,695,16
135644,1,0,5,25,0,57,5
10107,6,5,0,124,1,236,1
89870,24,36,7,470,0,685,53
7726,396,274,193,695,403,2083,650
414778,8,6,9,25,11,55,16
3139,99,14,157,82,380,1910,243
414777,429,419,476,1155,556,2556,547
56658,141,62,123,287,159,465,234
202658,58,40,53,154,78,303,116
79897,23,23,23,68,33,147,45
105375012,0,0,0,0,0,0,0
3133,5238,1030,3591,6517,7528,10971,5694
111082993,5,1,1,3,4,9,3
2794,631,210,379,688,799,1449,1092
80742,73,54,65,141,76,255,78
107986587,12,7,15,11,12,42,8
23,482,313,356,1201,854,2442,1065
100126314,3,1,1,3,3,10,5
5514,861,383,409,1713,1203,1782,774
28973,168,209,124,399,152,716,189
79969,65,96,33,211,54,884,124
221545,43,94,30,134,36,365,78
8449,289,241,197,670,423,1870,560
170954,619,202,365,709,1082,1519,1174
11270,52,55,33,104,54,160,76
9656,324,140,211,589,453,1480,546
106478956,47,18,29,79,56,190,65
203068,1840,1469,2670,4831,3449,7658,4505
10211,642,412,518,993,1096,2721,1940
105379695,149,56,90,610,672,517,475
8870,541,245,314,2501,2369,2570,1942
105375013,3,2,4,5,0,9,2
401247,25,0,7,27,10,13,3
105375014,0,0,0,0,0,2,0
780,425,932,302,3211,346,7476,1172
100616237,1,2,0,5,1,31,2
2968,71,67,51,185,104,386,172
57176,143,203,74,461,242,816,311
389376,7,41,3,22,0,14,0
135656,34,488,72,22,1,19,9
102723346,2,39,2,3,0,0,0
394263,0,9,0,2,0,3,0
100507679,0,6,1,3,1,1,2
285834,1,0,1,4,0,5,2
29113,0,10,3,52,0,165,1
170679,23,5,4,40,12,610,22
1041,26,32,23,93,14,908,68
170680,7,0,1,22,3,213,5
54535,105,53,50,374,121,963,178
6941,80,83,42,222,66,364,73
5460,12,5,18,73,11,543,14
100130889,6,0,12,76,17,484,12
253018,25,2,8,34,10,118,6
3107,5787,1969,2879,6820,6606,8788,8154
105375015,1,0,0,0,0,2,0
112267902,5,1,0,0,0,9,0
3106,6468,1478,5273,8375,9368,12996,9383
102465537,20,0,7,9,33,11,14
101929072,32,23,44,44,26,109,32
100507436,81,52,129,157,125,731,218
101929111,0,0,2,7,0,4,1
10866,230,216,165,372,125,1275,177
352961,47,11,21,41,37,157,20
102725068,23,8,10,18,24,60,17
4277,60,16,28,45,64,43,76
401250,1,3,2,7,2,4,6
100532737,664,465,411,1176,852,2718,1258
7919,660,465,409,1171,849,2714,1255
692233,3,3,1,8,8,28,15
692199,13,10,17,29,19,80,14
106478957,0,3,1,2,3,3,0
534,8,1,3,9,3,12,7
4795,78,48,56,151,101,394,139
100287329,13,3,2,17,6,50,7
4049,16,7,5,17,6,31,4
7124,12,0,7,29,11,101,42
4050,108,4,29,61,19,356,19
7940,47,2,104,39,148,16,96
259197,5,0,8,7,8,2,7
199,262,17,312,153,545,43,278
7916,1658,941,1054,2751,2620,8341,3293
677820,53,16,42,96,85,473,66
102466745,2,4,3,4,3,19,9
7917,853,575,529,2091,1176,5481,1496
55937,50,41,31,354,60,207,57
57827,163,149,139,385,240,953,249
7918,110,82,89,253,125,488,210
1460,338,228,302,729,549,1520,746
58496,62,15,30,86,67,193,156
80741,4,6,3,4,5,13,6
105375019,17,26,14,37,26,66,15
7920,197,273,141,611,347,1288,352
105375018,26,11,10,35,16,87,15
100616230,1,1,0,1,1,11,1
110599563,0,24,0,0,0,54,0
259215,0,22,0,0,0,21,0
79136,0,20,0,1,0,42,1
58530,0,11,0,0,0,43,0
80740,3,3,1,0,2,37,1
80739,25,14,6,27,12,129,15
23564,343,254,197,459,454,2012,500
1192,993,1334,1192,3850,2124,14257,2464
105375020,1,1,0,19,4,27,4
100532732,84,226,43,284,92,1488,163
4439,69,168,39,250,86,1290,138
401251,11,51,4,30,7,144,16
80737,32,66,8,142,43,503,29
104413891,7,27,3,20,3,78,8
7407,367,499,211,975,576,4940,583
57819,57,67,59,166,101,480,67
3305,17,4,4,26,9,45,11
3303,754,1057,362,1905,2489,7990,991
3304,702,1376,292,1961,2475,9070,1009
50854,364,505,436,460,519,2538,420
26801,7,11,4,25,25,86,15
26797,6,9,6,18,16,89,7
4758,251,213,232,547,626,733,408
80736,238,100,132,2437,1,8522,328
10919,224,287,121,472,294,3104,367
107986588,28,37,13,85,33,428,33
717,621,138,619,1880,2046,1512,1531
221527,26,34,9,62,44,326,25
102060414,5,1,1,25,11,20,6
629,724,79,1615,6828,3643,2716,9857
7936,249,173,195,576,417,1812,504
100302242,1,0,2,3,4,5,4
6499,381,174,242,960,637,3827,1093
1797,107,56,53,194,179,750,346
8859,108,43,82,158,138,494,262
720,2172,393,2365,9930,7685,563,6728
1590,69,15,19,141,143,23,179
7146,221,43,64,180,461,62,610
721,2000,372,2354,9420,7664,504,6226
1589,59,10,16,140,100,15,186
7148,3364,678,1022,1885,7193,902,9054
1388,456,325,277,935,539,5464,1010
63943,12,20,17,44,12,114,21
80863,13,14,2,6,9,43,30
100507547,15,7,6,16,12,57,35
9374,89,50,54,127,135,498,323
100532746,106,59,74,131,171,561,360
80864,54,31,40,66,92,284,183
10554,199,131,158,386,278,1723,410
102466190,5,4,7,18,21,83,28
6048,94,75,80,246,140,836,192
102465500,1,0,0,1,0,3,1
177,86,49,30,106,62,352,113
5089,514,300,270,690,587,2480,741
63940,222,29,103,221,240,220,170
4855,398,41,83,401,511,533,1324
101929163,14,2,6,4,6,13,2
10665,66,6,9,22,16,48,27
414764,9,0,2,1,3,2,5
56244,18,0,3,2,8,3,3
3122,5355,181,10126,3243,14282,674,5700
3127,1258,13,1455,773,1998,28,828
3128,157,8,408,256,711,48,587
3123,3336,74,3018,1218,4917,406,3689
107986589,342,14,246,97,506,7,211
3117,877,32,821,158,1127,36,729
3119,734,52,617,161,1197,32,724
106480429,139,6,74,8,140,9,117
102725019,0,0,0,0,0,0,0
3118,148,1,273,182,480,20,109
100616218,0,0,0,0,0,0,0
3120,76,0,103,68,150,20,109
3112,199,1,53,64,81,28,11
6891,560,189,289,714,539,625,507
5696,239,137,223,527,271,293,328
100507463,162,34,119,195,126,119,103
6890,371,177,305,781,507,610,680
5698,103,41,73,135,103,79,113
100294145,59,33,46,110,60,72,33
3109,547,22,566,270,868,90,642
3108,682,28,601,398,1155,159,784
6046,1364,852,1116,3455,2066,1832,1860
3111,516,15,623,303,840,74,547
3113,3007,84,4357,1283,5348,296,3063
3115,2054,47,2598,1085,4805,291,2376
3116,4,0,4,21,3,1,4
105375021,4,0,1,2,1,2,0
414768,2,1,0,2,1,0,0
1302,31,596,7,47,42,36,54
6257,345,192,231,642,426,446,681
7922,521,319,453,1830,849,844,1337
7923,50,30,27,122,40,39,53
407002,1,0,0,4,2,2,1
6015,210,106,208,395,376,279,537
105375022,1,1,1,5,3,6,3
414765,30,16,13,60,24,51,33
6293,339,165,204,616,315,568,466
6222,3716,5371,6001,7858,6918,6049,4039
8705,42,16,21,110,39,68,61
9277,222,186,200,494,337,398,461
102466754,3,0,1,4,2,0,5
10471,67,54,30,173,66,127,100
102465501,1,2,1,3,0,2,3
5863,441,195,258,839,638,612,790
6892,1524,602,1110,3281,2281,1953,4792
9278,150,34,108,205,166,118,258
1616,266,177,182,590,504,361,527
113523636,2,0,0,0,0,1,0
3833,28,213,8,306,45,208,94
5252,499,110,255,522,676,393,700
51596,254,187,259,563,387,327,535
8831,234,92,123,321,482,449,669
100847012,6,2,3,9,12,12,15
221504,60,39,35,121,52,72,46
107986537,0,2,0,1,0,4,0
578,100,110,100,301,184,246,257
449520,4,3,5,2,0,5,0
401253,0,9,0,1,3,8,3
3710,1276,1766,662,5045,1517,5226,14253
101929188,17,17,19,71,27,42,168
105375023,0,0,1,7,1,6,22
84300,85,101,87,231,114,106,155
100500873,3,3,1,9,2,6,15
117283,5,3,6,487,32,7,195
221496,288,187,225,605,340,446,720
105375024,1,2,0,1,0,3,0
4295,0,0,0,2,0,0,0
105375025,0,0,0,0,0,0,0
105375027,0,0,0,1,0,8,0
100507584,0,1,0,2,0,5,0
105375026,0,0,0,2,0,6,0
102466816,0,0,0,0,0,2,0
107986590,0,1,0,1,0,1,1
100302123,0,0,0,0,0,0,0
2914,0,0,0,3,1,6,2
3159,315,2153,269,1924,1010,2046,769
102465502,5,6,5,15,15,5,7
221491,55,24,34,89,100,86,153
11165,1159,583,1385,1427,1429,1101,1193
100529239,1444,1421,1476,2263,1991,1210,1278
6204,1269,1338,1290,2034,1761,1026,1049
29993,12,3,4,13,10,14,6
25803,47,0,7,504,1,15,74
64771,889,494,548,2049,991,1144,1183
105375028,0,0,7,17,9,9,2
101929243,30,21,17,76,32,50,37
6631,115,135,96,313,151,155,134
54887,420,302,270,998,321,623,548
6882,286,173,280,503,266,366,426
23294,579,351,466,1344,859,837,1024
6954,2,6,3,2,3,4,7
112267955,11,2,1,6,4,8,8
222663,147,40,88,294,131,187,137
101929285,66,23,33,83,65,43,83
7629,254,103,127,356,244,273,398
50619,300,84,143,274,351,175,271
5467,611,113,474,977,1501,686,2010
2178,32,33,20,103,47,66,68
4736,2695,3042,3267,4341,3415,3014,3011
102465668,6,6,4,13,9,10,9
7005,204,136,188,652,459,530,535
7287,0,1,6,11,7,9,5
101929309,32,8,71,97,73,22,262
2289,2008,520,6643,6646,9172,1105,10056
112267956,117,25,342,337,369,26,784
100847048,38,12,77,68,134,22,354
285847,6,1,4,42,33,3,26
221481,8,3,6,34,32,6,28
389383,2,1,0,0,0,0,0
340204,0,0,2,0,0,1,0
1208,0,0,1,0,0,0,0
222662,1,0,0,1,0,5,0
6732,388,868,387,1668,473,1314,770
116369,5,30,6,35,1,46,10
105375035,2,7,4,15,2,19,3
105375034,4,6,3,14,0,15,6
1432,744,331,583,1408,600,821,1136
5603,256,352,180,809,183,928,849
102723648,17,6,7,12,10,27,10
27154,415,262,244,743,593,547,680
105375036,5,3,3,8,2,4,5
285848,2,6,3,7,5,5,10
389384,15,53,5,403,1,240,142
51513,48,9,100,46,224,41,884
105375037,3,0,6,2,9,1,64
222659,6,1,12,5,62,11,192
222658,1200,522,1522,1695,1724,789,1791
11329,756,352,722,1389,767,957,770
6428,1415,876,1277,2466,1961,1481,1535
100500885,0,0,0,0,0,1,0
105375038,0,1,0,2,1,3,1
101154753,0,0,0,2,8,3,1
1026,1420,244,1355,2160,3670,555,4403
108783646,1,2,1,3,0,0,2
401258,10,3,6,10,17,17,9
57699,219,23,26,72,224,72,155
221477,786,460,650,1375,800,810,928
51645,72,62,83,207,75,94,79
221476,25,0,11,231,8,9,3
23787,939,464,737,1682,1522,1152,2225
221472,460,44,275,476,805,304,263
5292,1157,102,1343,767,3615,689,1269
221468,20,12,21,59,34,29,54
55633,145,84,92,286,154,219,303
105375040,3,0,3,1,1,1,0
9025,108,90,106,226,184,254,175
107986531,9,3,8,29,14,23,11
23070,507,254,411,899,633,617,905
154467,36,9,36,99,72,50,51
100505530,12,0,1,13,0,2,1
100616413,1,0,0,0,0,0,0
266727,176,8,107,82,257,99,103
107986593,2,0,2,5,3,0,0
60685,424,194,389,702,832,540,1006
114781,508,183,368,632,544,490,726
105375045,23,4,18,22,20,8,25
101929425,32,11,29,43,27,36,30
105375044,8,3,5,25,9,16,11
2739,415,198,505,845,485,442,471
1769,54,4,12,23,15,19,5
100131047,2,0,3,2,0,2,0
2740,9,1,1,4,1,5,1
105375046,1,0,0,2,0,2,0
113218508,0,0,0,0,0,0,0
55776,140,93,131,291,141,140,102
8645,90,154,29,1160,30,295,170
89822,9,0,1,9,6,1,8
105375047,0,0,0,0,0,0,1
83795,3,0,0,1,0,1,0
221458,14,9,2,6,3,24,4
107986594,1,1,0,1,0,0,0
23500,538,56,293,495,492,218,434
100505635,43,5,22,37,31,19,25
4337,250,96,91,306,156,133,215
102723789,1,0,0,0,0,2,0
105375049,0,0,0,0,0,5,0
105375050,0,0,0,0,0,2,0
401260,0,0,0,0,0,3,0
732253,1,0,0,0,0,1,0
57497,0,2,0,5,0,22,2
105375051,0,0,0,0,0,1,1
101929535,0,0,0,0,0,1,0
105375052,0,0,0,0,0,4,0
105375053,0,0,0,0,0,0,0
101929555,6,3,3,12,1,11,0
222643,41,50,19,270,23,350,39
222642,20,7,10,19,5,77,7
10930,18,8,11,136,4,70,15
221443,149,156,105,286,110,276,87
4800,261,281,193,564,350,509,196
221442,85,34,44,133,39,113,45
340205,8,0,31,9,22,18,33
105375056,4,0,4,6,9,8,16
54209,51,14,147,112,180,72,265
107986595,1,1,1,1,2,3,4
79865,23,61,11,24,34,7,39
340206,2,0,8,9,28,7,83
105375055,0,1,6,2,7,2,27
285852,16,1,27,10,68,10,143
221438,0,0,1,7,7,0,24
54210,70,2,300,330,702,75,1138
9436,0,0,0,0,0,6,0
100505711,0,1,0,0,0,2,0
107986538,0,1,0,2,0,5,0
112267957,2,5,0,9,1,16,7
103106903,0,4,0,5,0,10,1
101060264,4,28,3,59,15,39,18
116113,220,522,109,1121,313,1365,926
100616178,1,2,0,2,1,4,2
4188,79,8,62,152,85,195,123
7942,184,47,86,221,226,136,294
113218489,8,3,2,10,5,3,12
5225,1,45,0,0,0,1,0
10817,31,21,15,51,22,70,52
29964,38,20,32,143,66,105,165
100188893,182,175,225,429,203,227,192
25862,104,90,82,215,133,208,209
9477,90,64,72,230,89,160,105
705,101,72,87,288,131,117,127
896,419,60,339,586,543,249,546
105375060,86,4,57,60,32,25,38
105375059,176,16,92,185,105,77,115
129685,238,151,158,453,249,316,281
647024,141,235,124,709,408,663,421
2978,4,0,0,7,0,0,0
114841037,0,0,0,1,0,0,0
2979,16,16,6,33,19,39,12
55173,179,153,201,423,216,280,164
55809,279,76,161,328,295,543,189
105375061,44,18,12,52,12,63,15
107986596,5,4,2,5,3,14,1
23304,1439,716,1029,2252,1325,1473,1503
5961,39,12,45,70,48,30,39
442211,0,0,0,1,0,1,0
6903,75,66,71,217,84,106,69
23506,591,171,324,697,430,427,339
401261,96,44,69,149,68,103,37
285855,682,678,741,1718,876,1186,989
441150,14,7,9,23,13,18,16
105375063,0,0,0,1,0,1,0
171558,4,0,0,1,2,3,6
10695,350,128,215,466,404,267,495
107080644,60,36,44,145,71,41,85
27232,7,4,2,69,6,7,6
5190,166,104,83,478,98,393,235
4201,169,121,159,404,233,240,341
5528,192,93,144,396,254,286,336
116138,304,158,322,580,498,361,480
88745,148,94,106,279,165,190,207
9820,320,159,303,972,572,698,1248
51069,71,108,32,222,72,108,81
89953,100,201,67,579,126,264,243
112267958,13,16,7,49,9,22,22
5754,357,103,799,857,1142,707,1198
6722,629,146,307,1156,1022,390,602
23113,504,335,260,761,493,987,931
10591,79,151,58,221,120,113,121
84630,5,66,0,13,0,18,2
105375064,2,11,0,1,0,2,0
10864,2,4,0,679,1,3,0
401262,9,4,1,32,0,5,0
24149,592,594,285,763,484,529,469
105375065,0,8,0,2,0,8,0
89845,226,275,104,484,261,681,303
102466746,1,1,1,3,3,3,3
65989,19,27,6,39,27,32,8
107986597,5,4,2,11,4,13,2
93643,200,111,101,339,286,369,367
221424,2,9,5,13,6,3,21
25844,269,192,218,733,378,636,643
9533,153,200,158,517,284,251,312
57510,324,449,325,965,565,716,716
5429,347,250,250,590,313,437,362
54676,393,259,212,754,481,1107,1128
9587,63,79,104,193,102,115,126
221421,49,65,36,136,59,71,86
55168,70,113,52,232,74,142,129
7422,1623,797,999,3205,7792,4010,11041
105375070,1,1,0,2,4,2,1
107986598,0,1,0,2,0,6,0
105375069,0,0,0,0,0,0,0
285857,0,0,0,0,0,2,0
105375068,1,0,0,0,1,3,0
100132354,0,2,0,2,0,2,1
105375067,0,2,0,2,1,6,0
101929705,4,23,3,19,5,49,20
221416,16,115,4,110,10,312,47
64928,63,103,97,364,160,192,120
55362,174,137,146,579,319,592,531
107986599,25,21,22,79,51,102,74
11131,0,1,3,6,5,17,8
105375072,0,0,0,0,0,1,0
101929726,0,0,0,3,0,5,1
2030,244,81,119,492,171,367,259
3326,3610,5251,3531,8113,5470,5230,5498
347734,146,109,180,644,247,330,401
100616124,4,7,7,29,21,14,18
4794,101,14,65,234,174,126,291
441151,0,0,1,1,0,6,1
202500,10,17,4,12,4,11,14
57505,225,274,135,453,219,342,422
221409,3,0,1,4,2,5,1
988,529,351,494,1036,563,547,514
100616352,1,0,1,2,2,3,2
105375074,0,0,0,0,0,1,0
105375075,0,0,0,0,0,1,0
101929770,6,5,12,13,11,4,5
8464,150,97,237,274,192,190,204
107986600,32,12,28,40,28,23,39
693171,2,0,0,0,0,2,3
860,196,30,431,452,503,324,363
105375077,17,4,33,34,50,35,34
107986519,0,0,1,0,0,0,0
53405,700,97,268,462,207,743,124
105375078,9,3,8,13,2,20,1
22875,264,67,271,501,283,196,291
59084,20,21,105,55,59,16,242
105375079,40,10,16,47,52,15,108
10231,142,96,150,136,441,19,544
101926915,27,15,14,58,7,9,23
101926898,0,0,0,3,2,1,0
51302,50,25,85,157,89,105,110
9481,189,125,136,303,180,249,326
101926934,2,2,0,5,1,1,1
221400,28,21,20,79,29,69,34
7941,95,41,65,266,66,123,80
100287718,0,0,0,2,0,4,0
4224,47,65,11,398,0,95,5
221395,1391,93,975,713,1534,394,1180
101926962,8,1,10,6,5,8,20
105375080,23,2,6,9,13,5,26
266977,10,0,16,364,0,38,10
105375081,0,2,1,2,0,1,0
27242,582,339,413,2311,591,1537,1049
105375082,0,2,0,2,0,1,0
23607,764,710,695,1961,709,1542,1148
222611,0,1,0,3,0,7,45
221393,4,16,65,42,49,119,468
221391,1,0,0,3,2,16,10
107986601,0,0,0,0,0,2,1
442213,99,71,105,76,169,50,622
107986602,0,0,0,0,0,1,0
4594,262,153,231,609,197,218,243
55166,33,31,24,62,27,48,13
389396,0,0,0,1,0,5,0
135398,20,26,10,48,4,149,48
6005,4,0,0,0,0,3,3
7180,5,0,0,0,0,1,0
10321,3,0,0,1,0,2,0
5232,0,0,0,0,0,0,0
101927020,0,2,0,0,0,0,0
101927048,0,0,0,0,0,3,0
167,0,0,0,0,0,4,0
245928,0,0,0,0,0,0,0
245927,0,0,0,0,0,0,0
245913,0,0,0,0,0,1,0
245915,0,0,0,0,0,0,0
100505985,0,0,0,8,0,0,0
83741,0,0,0,1,0,5,0
105375084,0,0,0,0,0,1,0
