ENTREZID,SYMBOL
52298,D8Ertd323e
52299,D9Ertd338e
52302,D4Ertd335e
52303,D1Ertd218e
52305,D1Ertd259e
52307,D9Ertd241e
52308,D4Ertd361e
52310,D7Ertd344e
52312,D9Ertd341e
52316,D6Ertd318e
52317,D7Ertd388e
52318,D1Ertd448e
52320,D6Ertd469e
52323,Klhl7
52325,D7Ertd413e
52326,D1Ertd408e
52331,Stbd1
52333,D7Ertd523e
52334,D7Ertd481e
52335,Atxn1l
52336,D5Ertd525e
52338,D8Ertd563e
52339,D8Ertd572e
52340,D4Ertd513e
52341,D4Ertd571e
52343,D6Ertd490e
52344,D4Ertd199e
52346,D2Ertd501e
52347,D1Ertd564e
52348,Vps37a
52349,D7Ertd526e
52350,D5Ertd521e
52355,DXErtd573e
52356,D1Ertd507e
52357,Wwc2
52358,D1Ertd576e
52359,D7Ertd495e
52360,D8Ertd362e
52361,D9Ertd496e
52363,D9Ertd596e
52365,D7Ertd558e
52366,D8Ertd503e
52367,D8Ertd575e
52370,D6Ertd456e
52372,D6Ertd527e
52377,Rcn3
52379,D4Ertd669e
52381,D5Ertd566e
52382,D8Ertd674e
52383,D1Ertd646e
52386,D1Ertd702e
52387,D5Ertd700e
52389,Adgra1
52392,Macir
52393,D7Ertd677e
52397,Zfp644
52398,Septin11
52399,D7Ertd685e
52400,D7Ertd602e
52401,D5Ertd615e
52403,D4Ertd628e
52408,D7Ertd807e
52409,D5Ertd798e
52410,D8Ertd769e
52412,D9Ertd788e
52414,D2Ertd742e
52415,D4Ertd639e
52419,D7Ertd783e
52421,D4Ertd681e
52423,D8Ertd620e
52427,D4Ertd111e
52428,Rhpn2
52430,Echdc2
52431,D9Ertd815e
52432,Ppp2r2d
52433,D2Ertd337e
52440,Tax1bp1
52443,Mrpl48
52444,D4Ertd804e
52448,D14Rp4e
52449,D11Ggc3e
52450,D10Ggc2e
52451,D15Ggc3e
52452,D16Ggc2e
52453,D14Ertd24e
52455,D11Ertd49e
52458,D15Ertd55e
52461,D13Ertd94e
52462,D10Ertd43e
52463,Tet1
52464,D16Ertd88e
52466,Slc46a1
52467,D11Ertd72e
52468,Ctdsp2
52469,Coa3
52471,D13Ertd37e
52473,D11Ertd80e
52474,D14Ertd16e
52475,D13Ertd42e
52477,Angel2
52478,D6Ertd131e
52480,Snhg14
52481,D7Ertd758e
52482,D10Ggc3e
52483,D0Wsu1e
52485,D5Ertd505e
52486,D19Rp19e
52487,D7Arn1e
52490,D18Ertd289e
52493,D14Ertd170e
52494,D12Ertd129e
52495,D12Ertd208e
52496,D15Ertd136e
52498,D15Ertd180e
52502,Carhsp1
52504,Cenpo
52505,D13Ertd463e
52508,D14Ertd574e
52510,D15Ertd529e
52511,D18Ertd201e
52512,D14Ertd670e
52513,Ddx56
52519,D18Ertd693e
52521,Zfp622
52524,D14Ertd725e
52525,D16Ertd780e
52526,D6Mm3e
52527,D6Mm4e
52528,D17Rp11e
52530,Nhp2
52531,D13Ertd224e
52532,D12Ertd123e
52534,D10Ertd140e
52535,Mettl17
52536,D13Ertd219e
52537,D18Ertd155e
52538,Acaa2
52540,D13Ertd104e
52542,D15Ertd154e
52543,D18Ertd169e
52544,D15Ertd181e
52545,D12Ertd216e
52546,D12Ertd247e
52548,D13Ertd150e
52549,D13Ertd212e
52550,D15Ertd271e
52551,Sgta
52552,Parp8
52554,D11Ertd134e
52558,D10Ertd284e
52559,D15Ertd244e
52561,D13Ertd205e
52563,Cdc23
52564,D10Ertd126e
52565,D12Ertd125e
52566,D11Ertd142e
52570,Ccdc69
52572,D11Ertd379e
52574,D11Ertd326e
52575,Trmt10c
52576,D13Ertd376e
52583,D15Ertd320e
52585,Dhrs1
52586,D13Ertd311e
52587,D13Ertd476e
52588,Tspan14
52589,Ncald
52590,D13Ertd297e
52592,Brms1l
52593,D18Ertd390e
52594,D11Ertd437e
52595,D15Ertd430e
52604,D13Ertd324e
52607,D10Ertd447e
52609,Cbx7
52612,D13Ertd332e
52614,Adgre4
52615,Suz12
52616,D14Ertd426e
52617,D16Ertd550e
52622,D15Ertd556e
52625,D16Ertd534e
52626,Cdkn2aipnl
52627,D11Ertd546e
52629,D11Ertd518e
52632,D11Ertd540e
52633,Nit2
52634,D11Ertd506e
52635,Esyt2
52637,Cisd1
52638,D10Ertd494e
52639,Wipi1
52643,D18Ertd511e
52645,D16Ertd519e
52647,D15Ertd509e
52648,D10Ertd533e
52649,D15Ertd489e
52650,D15Ertd492e
52653,Nudcd2
52658,D10Ertd638e
52661,D18Ertd613e
52662,Ldlrad4
52665,Echdc1
52666,Arhgef25
52668,Ifi27
52669,D14Ertd611e
52670,Cpsf4l
52673,Tcstv6a
52676,D18Ertd665e
52677,D12Ertd673e
52679,E2f7
52680,D13Ertd787e
52682,D11Ertd726e
52683,Ncaph2
52685,Cd300lg
52686,Mettl2
52688,D16Ertd779e
52690,Setd3
52692,D16Ertd803e
52695,D13Ertd666e
52696,Zwint
52700,Txndc17
52701,D10Ertd709e
52702,D11Ertd712e
52704,D11Ertd717e
52705,Krr1
52706,D10Ertd761e
52708,Zfp410
52710,Slc52a2
52711,D11Ertd729e
52712,Zkscan6
52713,Ccdc59
52714,D16Ertd778e
52715,Ccdc43
52716,D13Ertd776e
52717,Anapc16
52721,D18Ertd734e
52722,D14Ertd723e
52723,D14Ertd528e
52724,D14Ertd275e
52726,D17Zt8e
52728,D17Zt10e
52729,D17Zt11e
52730,D17Zt12e
52731,D2Wsu39e
52732,D2Wsu34e
52733,D2Wsu32e
52734,D13Uth9e
52735,D13Uth8e
52736,D13Uth7e
52737,D13Uth6e
52738,D19Cct1e
52739,D7Wsu1e
52740,D1Wsu1e
52741,D6Wsu1e
52742,D9Wsu1e
52743,D17Wsu1e
52744,D7Wsu41e
52745,D4Wsu36e
52746,D4Wsu35e
52747,D4Wsu29e
52748,D19Wsu195e
52749,D17Wsu196e
52750,D17Wsu193e
52751,D15Wsu192e
52753,D12Wsu1e
52754,D13Wsu1e
52755,D9Bwg1e
52756,D9Ucl1e
52757,D17Wsu19e
52758,D7Wsu170e
52759,D7Wsu190e
52760,D7Bwg1289e
52761,D6Bwg0425e
52762,D3Bwg0800e
52763,D2Bwg0377e
52764,D1Bwg0420e
52765,D1Bwg0318e
52766,D1Bwg0348e
52767,D1Wsu198e
52768,D6Wsu189e
52769,D4Wsu199e
52770,D9Wsu191e
52771,D4Wsu188e
52772,D14Gi1e
52773,D15Aus76rse
52774,D4Bwg23e
52775,D4Bwg96e
52776,D11Ucl1e
52777,D17Wsu117e
52778,D13Wsu121e
52779,D16Wsu194e
52780,D9Mgc47e
52781,D6Bwg16e
52782,D16Bwg1168e
52783,D15Bwg0213e
52784,D11Bwg0388e
52785,D10Bwg2001e
52786,D10Bwg0812e
52787,D10Bwg0719e
52788,D10Bwg0322e
52789,D11Bwg1529e
52790,D11Wsu197e
52791,D18Wsu187e
52792,D9Bwg001e
52793,Fam3b
52794,D16Jhu21e
52796,D10Jhu15e
52797,D4Ag2e
52798,D4Ag1e
52799,D16Jhu11e
52800,D16Jhu23e
52803,D7Bwg0612e
52805,D2Bwg1072e
52806,D2Bwg0405e
52808,Tspyl2
52810,D9Bwg1411e
52815,Ldhd
52819,D7Bwg0826e
52821,D5Bwg1346e
52822,Rufy3
52824,D5Bwg0676e
52825,D5Bwg0670e
52829,Lurap1l
52830,Pnrc2
52837,Tmx4
52838,Dnlz
52840,Dbndd2
52841,D2Bwg0886e
52846,Cnot11
52850,Sgsm1
52854,D2Bwg0161e
52855,Lair1
52856,Mtg2
52857,Gramd1a
52858,Cdipt
52861,D19Bwg0552e
52862,D18Bwg1488e
52863,D16Bwg1278e
52864,Slx4
52874,Pum3
52880,D15Bwg0340e
52882,Rgs7bp
52884,Mgll-rs2
52885,D12Bwg1319e
52888,D12Bwg0892e
52892,Sco1
52897,Rbfox3
52898,Rnasek
52902,D10Bwg1070e
52906,Ahi1
52908,D17Bwg1496e
52912,D10Bwg0424e
52913,D10Bwg0134e
52915,Zmiz2
52916,D15Uci1e
52917,D17Ph5e
52918,D17Ph4e
52919,D5Mnl25e
52935,8L
52936,2E
52937,1L
52938,D.seq
52939,G.seq
52940,B.seq
52941,F.seq
52942,A.seq
52943,E.seq
52944,C.seq
52977,1h9
52978,3a4
52979,2b9
52981,3f1
52982,18E
52990,M6T7
52991,O1T7
52992,B6T7
52993,NDS9
52994,B5T7
52995,K4T7
52996,3b11
53001,45K20
53002,H9SP6
53003,N13T7
53004,B6SP6
53005,O12T7
53006,L22T7
53007,N19T7
53008,O20T7
53009,K20T7
53010,K4SP6
53011,CA9.2
53012,CA7.4
53013,CA7.5
53014,CA7.6
53015,CA7.7
53016,CA7.1
53017,CA7.2
53018,CA7.3
53019,I16T7
53020,CA9.1
53021,C8SP6
53022,M6SP6
53023,B308A
53031,91E7R
53037,N15SP6
53038,Cprime
53039,CA7.18
53040,CA7.14
53041,CA7.15
53042,CA7.12
53043,CA7.13
53044,CA7.17
53045,CA7.11
53046,CA7.10
53047,K20SP6
53048,CA25.2
53049,O12SP6
53050,O20SP6
53051,CA25.5
53052,L22SP6
53053,J14SP6
53054,F15SP6
53055,CA83.3
53056,B22SP6
53057,I16SP6
53058,O21SP6
53059,CAH9.3
53060,5n7-T7
53061,195g2B
53062,EC79RR
53063,EC84RL
53064,EC19AR
53082,B3K(I)
53083,B2N(I)
53084,42F4-T7
53085,M-04373
53086,M-10625
53087,M-02922
53088,46O1-T7
53089,CA178.8
53090,CA25.15
53091,232b10C
53092,232b10D
53093,232b10F
53094,56G1Sp6
53095,FBLA2-3
53096,FBLA2-2
53097,90k2-T7
53098,162c8A2
53099,FDBC8-1
53100,59K2-T7
53101,Y97m1a3
53102,Y95m1f5
53103,Y88m6a6
53104,Y78m6g9
53105,Y95m5e3
53106,Y83m2c2
53107,EC192RR
53108,EC218RL
53109,EC100RL
53110,EC100RR
53111,EC108RR
53112,ER87F16
53113,EC351RR
53114,EC185RR
53115,EC218RR
53116,EC351RL
53117,A007110
53118,M-06942
53119,M-01174
53120,B3N(II)
53123,121D10L
53132,B19E(I)
53133,Y11(II)
53134,YE6(II)
53135,283n3-T7
53136,274m9-T7
53137,220n3-T7
53138,59K2-Sp6
53139,167c5-T7
53140,63N19-T7
53141,401e9Sp6
53142,Y94m2h10
53143,Y91m8f11
53145,612l16Sp6
53146,199O21-T7
53147,279P18Sp6
53148,236M16Sp6
53149,579J12Sp6
53150,256f23-T7
53151,363o12-T7
53152,277i15-T7
53153,RH125-126
53155,FBLA2-1092
53156,138d12-Sp6
53157,2c4d6HYACC
53158,236k12-Sp6
53159,106I22-Sp6
53160,187c10-Sp6
53161,2c8b2-1092
53162,199O21-Sp6
53163,175N10-Sp6
53164,1f8f121092
53165,277i15-SP6
53166,23.MHAa89f11.seq
53167,232b10HYACC
53168,6c13f9-1092
53169,MHAa83a1
53170,6d12h11-1092
53171,MHAa77c12
53181,38.MMHAP67FLE5.seq
53182,MHAA30G12.seq
53224,44.MHAa42h8.seq
53230,3B1
53287,201E9
53288,03.MMHAP34FRA.seq
53289,630D9T7
53290,524K7T7
53291,475D1T7
53292,538C3T7
53293,433B7T7
53294,410O9T7
53295,645M6T7
53296,200C3
53297,41D19
53298,55D13
53299,5Sp6
53300,16.MMHAP64FLF1.seq
53301,380N16T7
53302,561O14T7
53303,386N23T7
53304,412I12
53305,235M8.T7
53306,23H6sc34
53307,235M8.Sp6
53308,MCA1
53309,332I15.Sp6
53310,Dlg3
53311,Mybph
53312,Nub1
53313,Atp2a3
53314,Batf
53315,Sult1d1
53317,Plrg1
53318,Pdlim3
53319,Nxf1
53320,Folh1
53321,Cntnap1
53322,Nucb2
53323,Ube2k
53324,Nptx2
53325,Banp
53328,Pgrmc1
53330,Vamp4
53331,Stx7
53332,Mtmr1
53333,Tomm40
53334,Gosr1
53356,Eif3g
53357,Pla2g6
53374,Chst3
53375,Mtx2
53376,Usp2
53378,Sdcbp
53379,Hnrnpa2b1
53380,Psmd10
53381,Prdx4
53382,Txnl1
53404,Atoh7
53412,Ppp1r3c
53413,Exoc7
53414,Bysl
53415,Htatip2
53416,Stk39
53417,Hif3a
53418,B4galt2
53419,Corin
53420,Syt5
53421,Sec61a1
53422,Ybx2
53424,Tsnax
53598,Dctn3
53599,Cd164
53600,Timm23
53601,Pcdh12
53602,Hpcal1
53603,Tslp
53604,Zpbp
53605,Nap1l1
53607,Snrpa
53608,Map3k6
53609,Clasrp
53610,Nono
53611,Vti1a
53612,Vti1b
53614,Reck
53617,Krt35
53618,Fut8
53619,Blcap
53620,Vamp5
53621,Cnot4
53622,Krt85
53623,Gria3
53624,Cldn7
53625,B3gnt2
53626,Insm1
53627,Porcn
53650,D5J2
53651,D7J5
53658,D16J2
53659,D17J2
53660,D2Mc1
53661,D3Mc1
53662,D4Mc1
53663,D4Mc2
53664,D7Hd3
53665,D7Mc1
53666,D7Mc2
53667,D8Mc1
53668,D7Hd1
53669,D8Fcr1
53670,D7Dkj1
53671,D0J8
53673,D6Nds1
53674,D6Nds5
53676,DYByu1
53677,DYByu2
53678,DYByu3
53679,DYByu4
53680,DYByu5
53681,DYByu6
53682,DYByu7
53683,DYByu8
53684,D9Lws1
53685,D4Hrb1
53686,D9Hrb1
53687,D1Lws2
53688,D1Rp5
53689,D0Rp3
53690,D0Rp5
53691,D0Rp6
53692,D1Dcw37
53693,D2Mit1
53694,D2Nds2
53695,D3Tu51
53696,D5Pas1
53697,D6Nds4
53700,D7Citb2
53701,D9Citb3
53702,D3Tu33
53703,D11Mc1
53704,D12Nyu1
53705,D12Nyu2
53706,D12Nyu3
53707,D12Nyu4
53708,D12Nyu5
53709,D13Mc1
53710,D14Mc1
53711,D16Mc1
53713,D18Pas1
53714,D19Mc1
53715,D4Nds10
53716,D4Smh6b
53717,D5H4S62
53718,D5H4S76
53719,D5H4S80
53720,D6H3S18
53722,D7Cwr18
53723,D9H3S92
53724,D9H3S93
53726,DXHXS32
53727,D17Zt5
53728,D17Zt4
53729,D17Zt3
53730,D17Zt2
53731,D17Zt1
53732,D15Nds2
53733,D17Aus9
53734,D17Leh9
53735,D17Tu10
53736,D3Byu17
53738,DXPas23
53739,D7Byu27
53740,D1Byu25
53741,D1Byu26
53742,D1MitA1
53743,D0Tu6
53744,D0Tu7
53745,D0Tu8
53747,D10Led1
53748,D10Nds3
53749,D12Nds1
53750,D13Byu5
53752,D9Ncvs53
53753,D9Ncvs58
53755,D11Hrb1
53756,D13Hrb1
53757,D17Boy1
53758,D0H2S3
53759,D11H4S10
53760,D13Mit31
53761,Prrc2a
53762,D17Leh12
53763,D2H11S16
53764,D7H19S19
53765,D7H19S51
53766,DXHXS101
53767,DXHXS120
53768,DXHXS178
53769,DXHXS296
53770,DXHXS674
53771,DXHXS676
53773,D15Citb1
53774,D1Fcr2
53775,D12Mcga1
53776,D17Aus3I
53777,D17Leh26
53778,D17Leh27
53779,D17Nds41
53780,D18Byu22
53782,DXHXF34
53783,D15Byu21
53784,D0Tu11
53785,D0Tu13
53786,D0Tu15
53787,D0Tu17
53788,D0Tu31
53789,D0Tu44
53790,D0Tu46
53791,Tlr5
53792,D16H21S16
53793,D16H21S52
53794,D17H21S56
53795,D2H11S149
53796,D2H11S408
53797,D2H11S411
53798,D2H11S412
53799,DXHXS144E
53802,D17Aus3II
53805,D17H16S125
53806,D17H16S259
53808,D7H19F11S1
53809,D17Leh86t
53810,D7Cwr3P
53812,D17Tu53A
53813,D17Tu53B
53814,Oaz3
53815,D17Leh108A
53816,D17Leh108B
53817,Ddx39b
53818,Bat1b
53856,Prg3
53857,Tuba8
53858,Rwdd2b
53859,Map3k14
53860,Septin9
53861,Zranb2
53867,Col5a3
53868,Rab25
53869,Rab11a
53870,Cntn6
53871,Pkd2l2
53872,Caprin1
53873,Ear7
53874,Ear8
53875,Ear9
53876,Ear3
53877,Ear4
53878,Semg1
53880,Naip7
53881,Slc5a3
53883,Celsr2
53885,Nphp1
53886,Cdkl2
53887,Ear-ps1
53890,Sart3
53892,Ppm1d
53893,Nudt5
53895,Clpp
53896,Slc7a10
53897,Gal3st1
53898,Naip3-ps1
53899,Naip3-ps2
53900,Naip3-ps3
53901,Rcan2
53902,Rcan3
53906,Phgr1
53914,Tallbcr
53945,Slc40a1
53951,Gpatch11
53954,W77162
53956,AA855340
53957,AA546796
53958,AU035318
53959,AA914427
53960,Gm49580
53961,9530053J19Rik
53963,D630030B22Rik
53965,9430099O15Rik
53970,Rfx5
53972,Ngef
53973,Cyp3a41a
53975,Ddx20
53978,Lpar2
53993,D16Wis1
53994,D16Jhu28
53995,D16Jhu35
53997,D16Jhu26
53998,D16Jhu27
53999,D16Jhu24
54000,D16Jhu25
54001,D16Jhu30
54003,Nell2
54004,Diaph2
54006,Deaf1
54120,Gipc2
54122,Uevld
54123,Irf7
54124,Cks1b
54125,Polm
54126,Arhgef7
54127,Rps28
54128,Pmm2
54130,Actr1a
54131,Irf3
54132,Pdlim1
54135,Lsr
54137,Acrbp
54138,Atxn10
54139,Irf6
54140,Avpr1a
54141,Spag5
54150,Rdh7
54151,Zftraf1
54152,Dnal4
54153,Rasa4
54156,Egfl6
54159,Rnase2b
54160,Copg2
54161,Copg1
54167,Icos
54169,Kat6b
54170,Rragc
54188,Cpsf4
54189,Rabep1
54192,Pbsn
54194,Akap8l
54195,Gucy1b1
54196,Pabpn1
54197,Rnf5
54198,Snx3
54199,Ccrl2
54200,Sult2b1
54201,Zfp316
54204,Septin1
54208,Arl6ip1
54214,Golga4
54215,Cd160
54216,Pcdh7
54217,Rpl36
54218,B3galt4
54219,Cd320
54324,Arhgef5
54325,Elovl1
54326,Elovl2
54338,Slc23a2
54339,Tes3-ps
54342,Gnpnat1
54343,Atf7ip
54351,Elp5
54352,Irx5
54353,Skap2
54354,Rassf5
54357,Epb41l4b
54364,Rpp30
54366,Ctnnal1
54367,Zfp326
54368,Gp9
54369,Nme6
54371,Chst2
54373,Prss16
54375,Azin1
54376,Cacng3
54377,Cacng4
54378,Cacng6
54380,Smarcal1
54381,Cpq
54382,Tcstv1a
54383,Phc2
54384,Mtmr7
54387,Mcm3ap
54388,H1f9
54390,Sit1
54391,Rfk
54392,Ncapg
54393,Gabbr1
54394,Crlf3
54396,Irgm2
54397,Ppt2
54399,Bet1l
54401,Ywhab
54402,Stk19
54403,Slc4a4
54405,Ndufa1
54409,Ramp2
54411,Atp6ap1
54418,Fmn2
54419,Cldn6
54420,Cldn8
54422,Barhl1
54426,Hgfac
54427,Dnmt3l
54445,Unc93b1
54446,Nfat5
54447,Asah2
54448,Il36a
54450,Il36rn
54451,Cpsf3
54473,Tollip
54483,Mefv
54484,Mkrn1
54485,Dll4
54486,Hpgds
54519,Apbb1ip
54524,Syt6
54525,Syt7
54526,Syt10
54561,Nap1l3
54562,Dnaaf11
54563,Nup210
54598,Calcrl
54601,Foxo4
54604,Pcnx1
54607,Socs6
54608,Abhd2
54609,Ubqln2
54610,Tbc1d8
54611,Pde3a
54612,Sfrp5
54613,St3gal6
54614,Prpf40b
54615,Npff
54616,Extl3
54624,Paf1
54630,Prickle3
54631,Nphs1
54632,Ftsj1
54633,Pqbp1
54634,Magix
54635,Pdgfc
54636,Wdr45
54637,Praf2
54638,Ccdc22
54641,DXImx43e
54642,DXImx44e
54643,DXImx45e
54644,Otud5
54645,Gripap1
54646,Ppp1r3f
54648,Ccdc120
54650,Sfmbt1
54651,Usp27x
54652,Cacna1f
54667,Atp8b2
54670,Atp8b1
54672,Adgrg3
54673,Sh3glb1
54678,Zfp108
54683,Prdx5
54698,Crtam
54709,Eif3i
54710,Hs3st3b1
54711,Plagl2
54712,Plxnc1
54713,Fezf2
54720,Rcan1
54721,Tyk2
54722,Gsdme
54723,Tfip11
54725,Cadm1
55925,Syt8
55927,Hes6
55932,Gbp3
55934,Rp9
55935,Fnbp4
55936,Ctps2
55938,Apom
55940,D2Mit19
55942,Sertad1
55943,Stx8
55944,Eif3d
55946,Ap3m1
55947,Dclre1a
55948,Sfn
55949,Eef1b2
55950,Bri3
55951,Mpc1
55960,Ebag9
55961,Slc13a1
55963,Slc1a4
55978,Ift20
55979,Agpat1
55980,Impa1
55981,Pigb
55982,Paxip1
55983,Pdzrn3
55984,Camkk1
55985,Cxcl13
55987,Cpxm2
55988,Snx12
55989,Nop58
55990,Fmo2
55991,Panx1
55992,Trim3
55993,Msh4
55994,Smad9
56009,Alyref2
56012,Pgam2
56013,Srcin1
56014,Or13e8
56015,Or13j1
56016,Hebp2
56017,Slc2a8
56018,Stard10
56020,D5Buc45
56021,D5Buc46
56022,D5Buc47
56023,D5Buc48
56024,D5Buc49
56025,D5Buc50
56026,D5Buc51
56027,D5Buc52
56028,D5Buc53
56030,Tmem131
56031,Ppie
56032,Nprl2
56036,Ccnl2
56040,Rplp1
56041,Uso1
56043,Akr1e1
56044,Rala
56045,Samhd1
56046,Uqcc1
56047,Msln
56048,Lgals8
56050,Cyp39a1
56055,Gtpbp2
56057,Btg4
56066,Cxcl11
56068,Ammecr1
56069,Il17b
56070,Tcerg1
56072,Lgals12
56075,Pdss1
56077,Dgke
56078,Car5b
56079,Astn2
56085,Ubqln1
56086,Set
56087,Dnah10
56088,Psmg1
56089,Ramp3
56092,Cts7
56093,Pfpl
56094,Cts8
56095,Ftsj3
56096,Plac1
56149,Tamalin
56150,Mad2l1
56173,Cldn14
56174,Nagk
56175,Bace2
56176,Pigp
56177,Olfm1
56183,Nmu
56184,Msgn1
56185,Hao2
56187,Rabggta
56188,Fxyd1
56189,Prodh2
56190,Rbm38
56191,Tro
56193,Plek
56194,Prpf40a
56195,Ptbp2
56196,Tdp2
56198,Heyl
56199,Abcb10
56200,Ddx21
56201,T(12;16)1Cje
56202,T(12;16)1Cje
56205,Ensa
56207,Uchl5
56208,Becn1
56209,Gde1
56210,Rev1
56212,Rhog
56213,Htra1
56214,Scamp4
56215,Acin1
56216,Stx1b
56217,Pals1
56218,Patz1
56219,Extl1
56220,Zfp386
56221,Ccl24
56222,Cited4
56223,Fscn3
56224,Tspan5
56226,Espn
56228,Ube2j1
56229,Thsd1
56233,Hdac7
56248,Ak3
56249,Actr8
56258,Hnrnph2
56264,Cpxm1
56273,Pex14
56274,Stk3
56275,Rbm14
56277,Tmem45a
56278,Gkap1
56279,Dipk1b
56280,Mrpl37
56282,Mrpl12
56284,Mrpl19
56289,Rassf1
56291,Styx
56292,Naa10
56293,Slc35g3
56294,Ptpn9
56295,Higd1a
56296,Dmrtb1
56297,Arl6
56298,Atl2
56299,Fkbpl
56304,Ce9
56305,Pitpnb
56306,Sinhcaf
56307,Metap2
56309,Mycbp
56310,Gps2
56312,Nupr1
56314,Zfp113
56315,Rhcg
56316,Ggcx
56317,Anapc7
56318,Acp3
56320,Dbn1
56321,Aatf
56322,Timm22
56323,Dnajb5
56324,Stam2
56325,Abcb9
56327,Arl2
56330,Pdcd5
56332,Amotl2
56334,Tmed2
56335,Mettl3
56336,B4galt5
56338,Txnip
56347,Eif3c
56348,Hsd17b12
56349,Net1
56350,Arl3
56351,Ptges3
56353,Rybp
56354,Dnajc7
56356,Gltp
56357,Ivd
56358,Copz2
56360,Acot9
56361,Pus1
56362,Sult1b1
56363,Tmeff2
56364,Zmym3
56365,Clcnkb
56367,Scoc
56368,Cyb561d2
56369,Apip
56370,Tagln3
56371,Fzr1
56372,1110004F10Rik
56373,Cpb2
56374,Tmem59
56375,B4galt4
56376,Pdlim5
56378,Arpc3
56379,Kcnj1
56380,Arid3b
56381,Spen
56382,Rab9
56384,Letm1
56386,B4galt6
56388,Cyp3a25
56389,Stx5a
56390,Znrd2
56392,Shoc2
56395,Tmem115
56397,Morf4l2
56398,Chp1
56399,Akap8
56401,P3h1
56403,Syncrip
56404,Trip4
56405,Dusp14
56406,Ncoa6
56407,Trpc4ap
56409,Nudt3
56410,Cbln3
56412,Noa1
56417,Adar
56418,Ykt6
56419,Diaph3
56420,Ppp4c
56421,Pfkp
56422,Hbs1l
56424,Stub1
56426,Pdcd10
56427,Tubd1
56428,Mtch2
56429,Dpt
56430,Clip1
56431,Dstn
56433,Vps29
56434,Tspan3
56436,Adrm1
56437,Rrad
56438,Rbx1
56440,Snx1
56441,Naa80
56442,Serinc1
56443,Arpc1a
56444,Actr10
56445,Dnaja2
56447,Copz1
56448,Cyp2d22
56449,Ybx3
56451,Suclg1
56452,Orc6
56453,Mbtps1
56454,Aldh18a1
56455,Dynll1
56456,Actl6a
56457,Clptm1
56458,Foxo1
56459,Sae1
56460,Pkp3
56461,Kcnip3
56462,Mtch1
56463,Snd1
56464,Ctsf
56468,Socs5
56469,Pias1
56470,Rgs19
56471,Stmn4
56473,Fads2
56480,Tbk1
56484,Foxo3
56485,Slc2a5
56486,Gabarap
56488,Nxt1
56489,Ikbke
56490,Zbtb20
56491,Vapb
56492,Cldn18
56494,Gosr2
56495,Get3
56496,Tspan6
56501,Elf4
56503,Ankrd49
56504,Srpk3
56505,Ruvbl1
56506,Cib2
56508,Rapgef4
56513,Pard6a
56515,Rnf138
56516,Rbms2
56517,Slc22a21
56519,Defb4
56520,Nme4
56522,Papolb
56523,Pmfbp1
56524,Pals2
56525,Zfp235
56526,Septin6
56527,Mast1
56529,Sec11a
56530,Cnpy2
56531,Ylpm1
56532,Ripk3
56533,Rgs17
56534,Hspb3
56535,Pex3
56538,Klk11
56541,Habp4
56542,Cilk1
56543,Kcnd3
56544,Vmn2r1
56546,Sec1
56550,Ube2d2a
56551,Txn2
56552,Vmn2r26
56554,Raet1d
56557,D6Ott8
56558,D6Ott11
56559,D6Ott22
56560,D6Ott32
56561,D6Ott112
56562,D6Ott115
56563,D6Ott113
56565,52A6L
56566,8k10T7
56567,14c5T7
56568,200H7R
56570,14c5Sp6
56571,65M5F9R
56572,87M6F7R
56573,102g4T7
56574,109F12R
56575,156l3T7
56576,446o7T7
56577,43f9Sp6
56581,66M4E12R
56582,116m19T7
56583,137h23T7
56584,170n17T7
56585,236m20T7
56586,240c11T7
56588,242D11L2
56589,282h8Sp6
56590,301l2Sp6
56591,116m19Sp6
56592,170n17Sp6
56593,174g24Sp6
56594,177i23Sp6
56595,184a16Sp6
56596,204d20Sp6
56597,236m20Sp6
56598,240c11Sp6
56599,247d24Sp6
56600,291h24Sp6
56601,463o20Sp6
56607,D5Mgc1
56608,D6Mgc2
56609,D7Mgc1
56610,D12Mgc1
56612,Pfdn5
56613,Rps6ka4
56615,Mgst1
56619,Clec4e
56620,Clec4n
56622,Adam21
56626,Poll
56629,Dnase2b
56631,Trim17
56632,Sphk2
56635,Prl2a1
56636,Fgf21
56637,Gsk3b
56640,Klk4
56642,Ankrd2
56643,Slc15a1
56644,Clec7a
56645,Tcea1-ps1
56690,Mlycd
56691,Dnajb8
56692,Lamtor3
56693,Crtap
56695,Pnkd
56696,Gpr132
56697,Akap10
56698,Phax
56699,Cdc42ep4
56700,Glmp
56702,H1f5
56703,Pigo
56705,Ranbp9
56706,Ccnl1
56707,Zfp111
56708,Clcf1
56709,Dnajb12
56710,Brinp1
56711,Plag1
56715,Rabgef1
56716,Mlst8
56717,Mtor
56720,Tdo2
56722,Litaf
56724,Cript
56726,Sh3bgrl
56727,Miox
56734,Tulp2
56735,Krt71
56736,Rnf14
56737,Alg2
56738,Mocs1
56739,Rec8
56741,Igdcc4
56742,Psrc1
56743,Lat2
56744,Pf4
56745,C1qtnf1
56746,Tex101
56747,Sez6l
56748,Nfu1
56749,Dhodh
56752,Aldh9a1
56753,Tacstd2
56758,Mbnl1
56760,Clec1b
56771,Med20
56772,Mllt11
56773,Chst5
56774,Slc6a14
56784,Ralgapa1
56786,Tmem9b
56787,Ascl3
56788,Scube2
56790,Supt20
56791,Ube2l6
56792,Stap1
56794,Hacl1
